take,split,frame_id,relationship_count,table_relation_count,tool_relation_count,active_use_relation_count,instrument_state,drill_state,hammer_state,saw_state,next_action,next_action_seconds,robot_phase,sterility_breach_count,sterility_breach_details,table_relations,tool_relations,active_use_relations
001_PKA,train,000232,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000233,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000234,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000235,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000236,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000237,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000238,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000239,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000240,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000241,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000242,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000243,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000244,5,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000245,4,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000246,4,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000247,4,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000248,4,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000249,4,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000250,4,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000251,4,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000252,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000253,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000254,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000255,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000256,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000257,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000258,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000259,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000260,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000261,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000262,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,000263,3,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000264,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000265,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000266,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000267,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000268,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000269,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000270,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000271,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000272,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000273,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000274,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000275,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000276,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000277,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000278,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000279,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000280,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000281,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000282,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000283,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000284,3,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,000285,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000286,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000287,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000288,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000289,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000290,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000291,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000292,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000293,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000294,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000295,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000296,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000297,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000298,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000299,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000300,5,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000301,5,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000302,5,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000303,5,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000304,5,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000305,5,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000306,5,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000307,6,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000308,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000309,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000310,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000311,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000312,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000313,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000314,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,000315,5,2,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding | mps,instrument,holding",
001_PKA,train,000316,5,2,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding | mps,instrument,holding",
001_PKA,train,000317,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000318,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000319,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000320,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000321,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000322,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000323,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000324,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding",
001_PKA,train,000325,5,2,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | nurse,instrument,holding",
001_PKA,train,000326,5,2,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding | nurse,instrument,holding",
001_PKA,train,000327,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,000328,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,000329,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,000330,3,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000331,3,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,000332,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000333,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000334,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000335,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000336,0,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,000337,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000338,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000339,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000340,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000341,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000342,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000343,2,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,000344,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,000345,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,000346,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,000347,4,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,000348,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,000349,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,000350,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,000351,5,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,000352,6,2,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | nurse,instrument,holding",
001_PKA,train,000353,5,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,000354,4,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000355,4,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000356,4,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000357,5,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000358,5,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000359,5,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000360,5,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000361,5,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000362,5,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000363,5,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000364,5,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000365,5,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,000366,5,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
